SYMBOL	gene_tot_lof	gene_tot_obs	gene_lof_rate
LOC107984129	6	183101	3.27687997334804e-05
LOC107984130	16	76144	0.000210128178188695
LOC107984131	1	76039	1.31511461223846e-05
LOC107984132	25	76080	0.000328601472134595
LOC107984136	1	76014	1.31554713605388e-05
LOC107984137	2	76084	2.62867357131591e-05
LOC107984140	2	76105	2.62794822941988e-05
LOC107984158	2	76086	2.62860447388481e-05
LOC107984160	1	76117	1.31376696401592e-05
LOC107984168	91	76119	0.00119549652517768
LOC107984169	3	76109	3.9417151716617e-05
LOC107984170	1	76076	1.31447499868552e-05
LOC107984171	9	76080	0.000118296529968454
LOC107984173	2	76066	2.62929561170562e-05
LOC107984174	1	76111	1.31387053119786e-05
LOC107984175	3	76078	3.94332132811062e-05
LOC107984176	2	76111	2.62774106239571e-05
LOC107984177	264	76080	0.00347003154574133
LOC107984180	1	76062	1.31471694144251e-05
LOC107984181	3	76086	3.94290671082722e-05
LOC107984184	6	76117	7.88260178409554e-05
LOC107984185	30	76131	0.000394057611222761
LOC107984187	28	76099	0.000367941760075691
LOC107984188	3	76104	3.94197414064964e-05
LOC107984189	115	76156	0.00151005830138138
LOC107984190	1	76110	1.31388779398239e-05
LOC107984192	3	76100	3.94218134034166e-05
LOC107984195	104	76106	0.00136651512364334
LOC107984196	3	76100	3.94218134034166e-05
LOC107984197	5	76156	6.5654708755712e-05
LOC107984198	14	235321	5.94932029015685e-05
LOC107984199	77	76093	0.00101191962466981
LOC107984202	1	76087	1.31428496326574e-05
LOC107984203	180	76185	0.00236266981689309
LOC107984204	2	56537	3.53750641173037e-05
LOC107984205	5	76115	6.56900742297839e-05
LOC107984207	3	76102	3.94207773777299e-05
LOC107984209	6	76117	7.88260178409554e-05
LOC107984210	3	76080	3.94321766561514e-05
LOC107984211	1	75752	1.32009715915091e-05
LOC107984212	1	75209	1.32962810301959e-05
LOC107984213	5	695264	7.19151286417821e-06
LOC107984214	3	76187	3.93767965663433e-05
LOC107984215	1	76063	1.31469965686339e-05
LOC107984219	11	565313	1.94582470242149e-05
LOC107984221	6	74676	8.03470994697091e-05
LOC107984222	8	76130	0.000105083409956653
LOC107984225	2	76134	2.62694722463026e-05
LOC107984226	10	76112	0.000131385326886693
LOC107984234	4	76011	5.2623962321243e-05
LOC107984235	3	76048	3.9448769198401e-05
LOC107984238	8	76109	0.000105112404577645
LOC107984239	1	76105	1.31397411470994e-05
LOC107984240	19	76127	0.000249582933781707
LOC107984242	603	247512	0.00243624551536895
LOC107984244	10	643858	1.55313749304971e-05
LOC107984246	2	74622	2.68017474739353e-05
LOC107984247	41	76151	0.000538403960552061
LOC107984248	7	76125	9.19540229885057e-05
LOC107984249	14	76086	0.000184002313171937
LOC107984252	3	76112	3.9415598066008e-05
LOC107984253	2	76160	2.62605042016807e-05
LOC107984254	7	76120	9.1960063058329e-05
LOC107984255	94	76142	0.00123453547319482
LOC107984257	9	172181	5.22705757313525e-05
LOC107984258	1	76023	1.3153913947095e-05
LOC107984263	3	424022	7.07510459362958e-06
LOC107984264	58	76158	0.000761574621182279
LOC107984265	296	424352	0.000697534122615187
LOC107984266	27	76146	0.000354581987235048
LOC107984268	9	76161	0.000118170717296254
LOC107984269	17	76113	0.000223352121188233
LOC107984270	1	76090	1.31423314495992e-05
LOC107984271	5	506127	9.87894342724257e-06
LOC107984272	4	76161	5.25203187983351e-05
LOC107984274	6	76096	7.8847771236333e-05
LOC107984277	1	76115	1.31380148459568e-05
LOC107984279	15	76154	0.000196969299051921
LOC107984281	17	76176	0.000223167401806343
LOC107984282	2	76131	2.62705074148507e-05
LOC107984283	24	76180	0.000315043318456288
LOC107984284	1	76057	1.31480337115584e-05
LOC107984293	1	57079	1.75195781285587e-05
LOC107984294	1	75998	1.31582410063423e-05
LOC107984298	33	76101	0.000433634249221429
LOC107984299	12	76118	0.000157649964528758
LOC107984301	3	76079	3.9432694961816e-05
LOC107984302	6	416551	1.44039985499975e-05
LOC107984303	4	76100	5.25624178712221e-05
LOC107984307	13	76114	0.000170796436923562
LOC107984308	728	596459	0.00122053653310622
LOC107984309	3	76092	3.94259580507806e-05
LOC107984310	1	76094	1.31416406024128e-05
LOC107984311	3	76023	3.94617418412849e-05
LOC107984312	1	76083	1.31435406069687e-05
LOC107984315	1	76106	1.31395684965706e-05
LOC107984317	318	76149	0.00417602332269629
LOC107984318	1	75795	1.31934824196847e-05
LOC107984320	1	76072	1.31454411610054e-05
LOC107984321	8	76111	0.000105109642495828
LOC107984325	4	76092	5.25679440677075e-05
LOC107984326	3	76088	3.94280307012932e-05
LOC107984328	1	76087	1.31428496326574e-05
LOC107984330	19	76072	0.000249763382059102
LOC107984331	3	76110	3.94166338194718e-05
LOC107984334	7	730946	9.57663083182615e-06
LOC107984335	1	76057	1.31480337115584e-05
LOC107984336	4	76116	5.25513689631615e-05
LOC107984340	8	225869	3.54187604319318e-05
LOC107984341	13	76100	0.000170827858081472
LOC107984343	12	721980	1.6620959029336e-05
LOC107984344	4	31122	0.000128526444315918
LOC107984346	2	76155	2.62622283500755e-05
LOC107984347	5	716644	6.97696485284186e-06
LOC107984351	847	76126	0.0111262906234401
LOC107984352	1	76038	1.31513190773035e-05
LOC107984361	7	76099	9.19854400189227e-05
LOC107984362	7	76086	9.20011565859685e-05
LOC107984363	10	75905	0.000131743626902049
LOC107984364	709	76170	0.00930812655901274
LOC107984368	3	169900	1.76574455562095e-05
LOC107984369	1	75985	1.31604922024084e-05
LOC107984370	7	76091	9.19951111169521e-05
LOC107984371	3	76163	3.93892047319565e-05
LOC107984372	11	76145	0.000144461225293847
LOC107984373	6	76102	7.88415547554598e-05
LOC107984377	51	76133	0.000669880340982228
LOC107984380	293	692401	0.000423165188958421
LOC107984381	62	76062	0.000815124503694355
LOC107984385	1	76106	1.31395684965706e-05
LOC107984386	2	76111	2.62774106239571e-05
LOC107984388	1	76087	1.31428496326574e-05
LOC107984390	2	76097	2.62822450293704e-05
LOC107984391	709	76118	0.00931448540424078
LOC107984394	1	76111	1.31387053119786e-05
LOC107984399	1	70533	1.41777607644649e-05
LOC107984400	6	75907	7.90440934301184e-05
LOC107984402	3	76109	3.9417151716617e-05
LOC107984404	2	76078	2.62888088540708e-05
LOC107984406	4	192451	2.0784511382118e-05
LOC107984407	3	76163	3.93892047319565e-05
LOC107984408	156	76166	0.0020481579707481
LOC107984409	18	75753	0.000237614351906855
LOC107984410	1	76112	1.31385326886693e-05
LOC107984411	2	76067	2.62926104618297e-05
LOC107984412	2	76105	2.62794822941988e-05
LOC107984413	10	730913	1.36815188674986e-05
LOC107984418	4	76099	5.25631085822416e-05
LOC107984419	2	76094	2.62832812048256e-05
LOC107984420	13	76107	0.000170812146057524
LOC107984421	211	76046	0.00277463640428162
LOC107984423	36	76080	0.000473186119873817
LOC107984425	27	76116	0.00035472174050134
LOC107984429	1	76118	1.31374970440632e-05
LOC107984430	1	76026	1.31533948912214e-05
LOC107984432	2	76131	2.62705074148507e-05
LOC107984435	1	76117	1.31376696401592e-05
LOC107984437	3	76084	3.94301035697387e-05
LOC107984438	2	75943	2.63355411295314e-05
LOC107984440	3	76059	3.94430639372066e-05
LOC107984447	5	76051	6.57453550906628e-05
LOC107984448	8	76156	0.000105047534009139
LOC107984449	45	76175	0.000590744995077125
LOC107984451	8	76104	0.000105119310417324
LOC107984452	22	76177	0.000288801081691324
LOC107984456	3	76098	3.94228494835607e-05
LOC107984459	281	272163	0.00103246951275522
LOC107984466	11	76099	0.000144548548601164
LOC107984467	1	76026	1.31533948912214e-05
LOC107984468	4	76095	5.25658716078586e-05
LOC107984470	6	76147	7.87949623754055e-05
LOC107984471	8	76085	0.000105145560885851
LOC107984472	2	76109	2.62781011444113e-05
LOC107984473	11	75946	0.000144839754562452
LOC107984475	4	76170	5.25141131679139e-05
LOC107984478	1	76040	1.31509731720147e-05
LOC107984480	101	72101	0.00140081274878296
LOC107984482	270	76132	0.00354647191719645
LOC107984485	2	725699	2.7559635606498e-06
LOC107984486	13	76107	0.000170812146057524
LOC107984487	3	76113	3.94150802096882e-05
LOC107984492	1	76094	1.31416406024128e-05
LOC107984495	324	76140	0.00425531914893617
LOC107984496	1	76079	1.31442316539387e-05
LOC107984498	13	526883	2.46734094666178e-05
LOC107984500	42	730868	5.74659172381333e-05
LOC107984501	2	76073	2.62905367213072e-05
LOC107984506	4	76111	5.25548212479142e-05
LOC107984507	2	76123	2.62732682632056e-05
LOC107984512	54	76149	0.000709136035929559
LOC107984515	1	76097	1.31411225146852e-05
LOC107984516	11	76128	0.000144493484657419
LOC107984521	101	76152	0.00132629477886333
LOC107984525	6	76160	7.8781512605042e-05
LOC107984526	6	76056	7.88892395077311e-05
LOC107984527	5	76084	6.57168392828979e-05
LOC107984530	2	73099	2.73601554056827e-05
LOC107984532	1	75889	1.31771402970127e-05
LOC107984533	3	76070	3.94373603260155e-05
LOC107984535	18	76115	0.000236484267227222
LOC107984536	1	75955	1.31656902113093e-05
LOC107984537	10	76120	0.000131371518654756
LOC107984542	6	76100	7.88436268068331e-05
LOC107984543	6	76115	7.88280890757407e-05
LOC107984544	13	76084	0.000170863782135534
LOC107984545	23	76111	0.000302190222175507
LOC107984546	6	76034	7.89120656548386e-05
LOC107984551	1	76125	1.3136288998358e-05
LOC107984552	24	76191	0.000314997834389889
LOC107984553	2	76096	2.6282590412111e-05
LOC107984554	3	76098	3.94228494835607e-05
LOC107984555	3	76101	3.94212953837663e-05
LOC107984558	3	76085	3.94295853321943e-05
LOC107984559	2	76096	2.6282590412111e-05
LOC107984561	2	122705	1.62992543091154e-05
LOC107984566	5	76104	6.56995690108273e-05
LOC107984567	8	76121	0.000105095834263869
LOC107984568	4	76075	5.25796910943148e-05
LOC107984569	6	76088	7.88560614025865e-05
LOC107984572	1	76088	1.31426769004311e-05
LOC107984573	4	76123	5.25465365264112e-05
LOC107984574	2	76153	2.62629180728271e-05
LOC107984575	1	76094	1.31416406024128e-05
LOC107984576	12	76150	0.000157583716349311
LOC107984577	2	76142	2.62667121956345e-05
LOC107984578	2	76056	2.62964131692437e-05
LOC107984579	4	76123	5.25465365264112e-05
LOC107984582	3	365849	8.20010441466288e-06
LOC107984583	13	75275	0.000172700099634673
LOC107984584	90	76187	0.0011813038969903
LOC107984585	1	76087	1.31428496326574e-05
LOC107984590	1920	76154	0.0252120702786459
LOC107984591	6	76122	7.88208402301568e-05
LOC107984593	4	71909	5.5625860462529e-05
LOC107984594	1	76076	1.31447499868552e-05
LOC107984596	9	76142	0.000118200204880355
LOC107984597	16	75935	0.000210706525317706
LOC107984599	2	76114	2.62763749113172e-05
LOC107984601	1	76100	1.31406044678055e-05
LOC107984602	10	76121	0.000131369792829837
LOC107984604	13	76185	0.00017063726455339
LOC107984606	3	76042	3.94518818547645e-05
LOC107984607	99	76126	0.00130047552741508
LOC107984609	4	76041	5.2603200904775e-05
LOC107984613	4	76135	5.2538254416497e-05
LOC107984615	3	76082	3.9431140085697e-05
LOC107984616	3	76178	3.93814487122266e-05
LOC107984617	7	76126	9.19528150697528e-05
LOC107984618	2	76103	2.62801729235378e-05
LOC107984619	1	76083	1.31435406069687e-05
LOC107984620	5	76100	6.57030223390276e-05
LOC107984621	2	76091	2.62843174619863e-05
LOC107984622	7	76062	9.20301859009755e-05
LOC107984624	12	76079	0.000157730779847264
LOC107984625	2	75576	2.64634275431354e-05
LOC107984626	5	76138	6.56702303711681e-05
LOC107984627	1	75856	1.31828728116431e-05
LOC107984628	2	76071	2.62912279318006e-05
LOC107984629	2	75981	2.63223700662008e-05
LOC107984634	2	91626	2.18278654530373e-05
LOC107984638	418	709468	0.000589173859849916
LOC107984639	21	76111	0.00027591281155155
LOC107984641	2	76171	2.62567118719723e-05
LOC107984642	1	76016	1.31551252367923e-05
LOC107984643	5	76109	6.56952528610283e-05
LOC107984645	119	76095	0.00156383468033379
LOC107984646	96	76139	0.00126085186303997
LOC107984649	4	75756	5.28010982628439e-05
LOC107984650	4	76019	5.26184243412831e-05
LOC107984651	3	76052	3.9446694367012e-05
LOC107984652	7	76104	9.19793966151582e-05
LOC107984654	2	76159	2.62608490132486e-05
LOC107984658	3	275212	1.09006874700231e-05
LOC107984659	49	269383	0.000181897150154241
LOC107984661	3	730837	4.10488248405595e-06
LOC107984663	3	76095	3.9424403705894e-05
LOC107984664	24	730946	3.28341628519754e-05
LOC107984665	50	275169	0.000181706514905385
LOC107984667	899	691036	0.0013009452474256
LOC107984668	172	76110	0.00225988700564972
LOC107984669	3	76011	3.94679717409322e-05
LOC107984671	1	75933	1.31695046949284e-05
LOC107984673	172	76147	0.00225878892142829
LOC107984674	12	71010	0.000168990283058724
LOC107984676	13	76089	0.000170852554245686
LOC107984679	1	76092	1.31419860169269e-05
LOC107984681	11	67584	0.000162760416666667
LOC107984682	2	76054	2.62971046887738e-05
LOC107984684	3	76050	3.94477317554241e-05
LOC107984685	7	76099	9.19854400189227e-05
LOC107984686	1	76041	1.31508002261938e-05
LOC107984690	3	608903	4.926893117623e-06
LOC107984693	4	76088	5.25707076017243e-05
LOC107984695	16	76082	0.000210299413790384
LOC107984696	2	76065	2.62933017813712e-05
LOC107984697	7	76107	9.19757709540515e-05
LOC107984698	1	76119	1.3137324452502e-05
LOC107984699	1	76065	1.31466508906856e-05
LOC107984701	3	76083	3.94306218209061e-05
LOC107984703	6	76180	7.87608296140719e-05
LOC107984704	7	76082	9.2005993533293e-05
LOC107984705	1	76066	1.31464780585281e-05
LOC107984706	12	76083	0.000157722487283624
LOC107984708	2	76057	2.62960674231169e-05
LOC107984709	1	76107	1.31393958505788e-05
LOC107984710	6	76108	7.88353392547433e-05
LOC107984711	17	76078	0.000223454875259602
LOC107984713	1	76087	1.31428496326574e-05
LOC107984714	1	76033	1.31521839201399e-05
LOC107984715	6	76111	7.88322318718713e-05
LOC107984716	10	76098	0.000131409498278536
LOC107984718	1	76047	1.31497626467842e-05
LOC107984724	88	76129	0.00115593269319182
LOC107984725	170	76150	0.00223243598161523
LOC107984733	2	76091	2.62843174619863e-05
LOC107984734	2	76075	2.62898455471574e-05
LOC107984735	26	76027	0.000341983768924198
LOC107984737	6	76110	7.88332676389436e-05
LOC107984739	4	76099	5.25631085822416e-05
LOC107984740	4	76064	5.25872949095499e-05
LOC107984741	5	456314	1.095736707618e-05
LOC107984746	843	711676	0.00118452779073623
LOC107984748	2	76087	2.62856992653147e-05
LOC107984749	49	264270	0.000185416430166118
LOC107984750	2	76130	2.62708524891633e-05
LOC107984754	7	76004	9.21004157675912e-05
LOC107984755	25	76131	0.000328381342685634
LOC107984756	3	677611	4.42731891896678e-06
LOC107984758	9	515323	1.74647745200583e-05
LOC107984760	2	76056	2.62964131692437e-05
LOC107984763	48	76176	0.000630119722747322
LOC107984766	3	76095	3.9424403705894e-05
LOC107984770	4	76112	5.25541307546773e-05
LOC107984772	1	75975	1.31622244159263e-05
LOC107984774	6	76089	7.88550250364704e-05
LOC107984776	2	76112	2.62770653773387e-05
LOC107984777	1	76088	1.31426769004311e-05
LOC107984778	183	76102	0.00240466742004152
LOC107984781	2	76092	2.62839720338538e-05
LOC107984782	2	76086	2.62860447388481e-05
LOC107984783	18	76121	0.000236465627093706
LOC107984784	4	76107	5.25575834023152e-05
LOC107984787	4	76083	5.25741624278748e-05
LOC107984788	4	76074	5.2580382259379e-05
LOC107984790	5	76174	6.56391944758054e-05
LOC107984791	5	76095	6.57073395098232e-05
LOC107984793	3	76114	3.94145623669759e-05
LOC107984794	3	76075	3.94347683207361e-05
LOC107984800	690	76135	0.00906284888684573
LOC107984801	11	76143	0.000144465019765441
LOC107984802	49	76100	0.00064388961892247
LOC107984805	1	72729	1.37496734452557e-05
LOC107984806	23	76136	0.000302090995061469
LOC107984812	4	76056	5.25928263384874e-05
LOC107984815	7	76078	9.20108309892479e-05
LOC107984817	507	76191	0.0066543292514864
LOC107984819	10	76164	0.000131295625229767
LOC107984821	17	76127	0.000223311046015211
LOC107984822	8	76101	0.00010512345435671
LOC107984823	5	76109	6.56952528610283e-05
LOC107984824	9	76098	0.000118268548450682
LOC107984825	31	94788	0.000327045617588724
LOC107984827	1	69841	1.43182371386435e-05
LOC107984828	1	76089	1.31425041727451e-05
LOC107984830	671	76191	0.00880681445315063
LOC107984831	7	76130	9.19479837120715e-05
LOC107984832	3073	76148	0.0403556232599674
LOC107984833	383	76163	0.00502868847077978
LOC107984837	2	730535	2.73771961644548e-06
LOC107984839	1	443135	2.25664865108827e-06
LOC107984840	5	139402	3.58674911407297e-05
LOC107984850	2	75342	2.65456186456425e-05
LOC107984851	48	728193	6.59165907939241e-05
LOC107984852	43	76151	0.000564667568383869
LOC107984855	16	300357	5.32699421022317e-05
LOC107984856	4	76111	5.25548212479142e-05
LOC107984859	2	76106	2.62791369931411e-05
LOC107984861	168	730477	0.000229986707315905
LOC107984862	1	76090	1.31423314495992e-05
LOC107984867	25	76107	0.00032848489626447
LOC107984868	1	76163	1.31297349106522e-05
LOC107984871	1	76120	1.31371518654756e-05
LOC107984872	22	730902	3.00997945004939e-05
LOC107984874	4	76173	5.25120449503105e-05
LOC107984876	153	74761	0.00204652158210832
LOC107984877	5	76115	6.56900742297839e-05
LOC107984878	150	76103	0.00197101296926534
LOC107984880	3	75978	3.94851141119798e-05
LOC107984881	8	76061	0.000105178738118089
LOC107984886	2	76092	2.62839720338538e-05
LOC107984887	32	76098	0.000420510394491314
LOC107984888	12	682661	1.75782709133816e-05
LOC107984889	16	156638	0.000102146350183225
LOC107984890	3	76058	3.94435825291225e-05
LOC107984892	1	76039	1.31511461223846e-05
LOC107984893	1	75815	1.31900019785003e-05
LOC107984894	10	76000	0.000131578947368421
LOC107984895	10	75968	0.000131634372367313
LOC107984897	58	95929	0.000604613828977681
LOC107984898	2	76083	2.62870812139374e-05
LOC107984900	9	76108	0.000118253008882115
LOC107984901	5	76095	6.57073395098232e-05
LOC107984903	231	76108	0.00303516056130762
LOC107984904	29	14952	0.00193953986088818
LOC107984905	1	75977	1.3161877936744e-05
LOC107984906	6	76102	7.88415547554598e-05
LOC107984909	2	76122	2.62736134100523e-05
LOC107984910	3	76081	3.94316583641119e-05
LOC107984911	10	76097	0.000131411225146852
LOC107984912	6	730877	8.20931565776458e-06
LOC107984913	2	76118	2.62749940881263e-05
LOC107984915	13	76133	0.000170753812407235
LOC107984917	7	76122	9.1957646935183e-05
LOC107984918	43	699317	6.14885667015102e-05
LOC107984919	2	76100	2.6281208935611e-05
LOC107984928	3	76083	3.94306218209061e-05
LOC107984929	15	76076	0.000197171249802829
LOC107984931	1	76091	1.31421587309932e-05
LOC107984932	7	76077	9.20120404327195e-05
LOC107984934	4	76173	5.25120449503105e-05
LOC107984935	7	69986	0.0001000200040008
LOC107984940	32	76154	0.000420201171310765
LOC107984941	1	76157	1.31307693317751e-05
LOC107984942	4	76099	5.25631085822416e-05
LOC107984945	14	76089	0.000183995058418431
LOC107984946	15	696211	2.15451924775679e-05
LOC107984948	1	75962	1.31644769753298e-05
LOC107984950	10	730539	1.36885231315508e-05
LOC107984952	2	76049	2.62988336467278e-05
LOC107984954	1	75987	1.31601458144156e-05
LOC107984956	3	76066	3.94394341755844e-05
LOC107984960	1	76047	1.31497626467842e-05
LOC107984962	1	76020	1.31544330439358e-05
LOC107984964	7	76124	9.19552309389943e-05
LOC107984965	2	76099	2.62815542911208e-05
LOC107984966	68	76097	0.000893596330998594
LOC107984967	2	76083	2.62870812139374e-05
LOC107984969	2	188502	1.06099670030026e-05
LOC107984974	8	701660	1.14015335062566e-05
LOC107984976	4	75882	5.27134234732875e-05
LOC107984980	9	76119	0.000118235920072518
LOC107984982	3	76127	3.94078316497432e-05
LOC107984983	12	76112	0.000157662392264032
LOC107984986	5	608799	8.21289128267294e-06
LOC107984988	1	62498	1.60005120163845e-05
LOC107984989	3	154531	1.94135804466418e-05
LOC107984990	1	76045	1.3150108488395e-05
LOC107984992	11	76112	0.000144523859575363
LOC107984997	49	76145	0.000643509094490774
LOC107984998	3	76099	3.94223314366812e-05
LOC107985000	1	75011	1.33313780645505e-05
LOC107985001	3	76124	3.94093846881404e-05
LOC107985002	10	76160	0.000131302521008403
LOC107985004	4	730206	5.47790623467898e-06
LOC107985006	8	76092	0.000105135888135415
LOC107985007	3	76176	3.93824826717076e-05
LOC107985009	11	573022	1.91964706416159e-05
LOC107985011	1	76050	1.31492439184747e-05
LOC107985013	5	714484	6.99805733928262e-06
LOC107985014	2	76074	2.62901911296895e-05
LOC107985015	16	76017	0.000210479234907981
LOC107985017	2	76126	2.62722328770722e-05
LOC107985018	2	76113	2.62767201397922e-05
LOC107985019	10	76080	0.000131440588853838
LOC107985020	5	659626	7.58005293908973e-06
LOC107985021	243	76107	0.00319287319169065
LOC107985022	148	719161	0.000205795364320368
LOC107985023	2	730920	2.7362775679965e-06
LOC107985027	27	76145	0.00035458664390308
LOC107985028	2	76101	2.62808635891775e-05
LOC107985031	1	76087	1.31428496326574e-05
LOC107985032	3	76066	3.94394341755844e-05
LOC107985033	2	627065	3.1894620174942e-06
LOC107985034	113	730637	0.000154659564188509
LOC107985035	14	76114	0.000183934624379221
LOC107985036	14	76107	0.000183951541908103
LOC107985037	3	76068	3.94383972235368e-05
LOC107985038	1	76104	1.31399138021655e-05
LOC107985040	1	76091	1.31421587309932e-05
LOC107985041	6	76116	7.88270534447422e-05
LOC107985044	18	730909	2.46268687346852e-05
LOC107985046	10	76154	0.000131312866034614
LOC107985047	357	403347	0.000885093976154527
LOC107985048	15	727082	2.06304103251078e-05
LOC107985050	1	717746	1.39325053709808e-06
LOC107985051	2	76122	2.62736134100523e-05
LOC107985053	12	76182	0.000157517523824525
LOC107985054	2	76059	2.62953759581378e-05
LOC107985055	2	76130	2.62708524891633e-05
LOC107985056	7	76140	9.19359075387444e-05
LOC107985057	13	75965	0.000171131442111499
LOC107985059	2	76158	2.62611938338717e-05
LOC107985063	1	76081	1.31438861213706e-05
LOC107985067	3	669338	4.48204046386131e-06
LOC107985068	43	569467	7.55092042207889e-05
LOC107985071	3	76022	3.94622609244692e-05
LOC107985072	2	718282	2.78442171737563e-06
LOC107985074	14	704801	1.98637629628789e-05
LOC107985075	3	730473	4.10692797680407e-06
LOC107985076	15	202972	7.39018189701043e-05
LOC107985078	4	76119	5.2549297810008e-05
LOC107985079	335	76111	0.00440146627951282
LOC107985080	1	76037	1.31514920367716e-05
LOC107985081	3	76129	3.9406796358812e-05
LOC107985086	1	76088	1.31426769004311e-05
LOC107985087	17	76071	0.000223475437420305
LOC107985088	162	76168	0.00212687742884151
LOC107985089	52	76178	0.000682611777678595
LOC107985091	5	76120	6.56857593273778e-05
LOC107985094	22	76104	0.00028907810364764
LOC107985096	14	76152	0.00018384284063452
LOC107985115	9	76117	0.000118239026761433
LOC107985116	1	76061	1.31473422647612e-05
LOC107985118	2	76080	2.62881177707676e-05
LOC107985119	10	76106	0.000131395684965706
LOC107985120	1	76105	1.31397411470994e-05
LOC107985125	1	76090	1.31423314495992e-05
LOC107985132	4	75935	5.26766313294265e-05
LOC107985134	2	76091	2.62843174619863e-05
LOC107985136	1	76077	1.31445772046742e-05
LOC107985137	1	71990	1.38908181691902e-05
LOC107985138	1	76006	1.31568560376812e-05
LOC107985139	24	712193	3.36987305407383e-05
LOC107985141	7	76114	9.19673121896103e-05
LOC107985142	1	76019	1.31546060853208e-05
LOC107985144	3	76154	3.93938598103842e-05
LOC107985145	13	401618	3.23690671234855e-05
LOC107985147	2	76129	2.62711975725413e-05
LOC107985149	610	520403	0.00117216849249524
LOC107985151	3	76076	3.94342499605658e-05
LOC107985153	2	76105	2.62794822941988e-05
LOC107985154	5	527372	9.48097358221521e-06
LOC107985155	29	76133	0.0003809123507546
LOC107985156	10	76132	0.000131350811748017
LOC107985157	2	76130	2.62708524891633e-05
LOC107985159	2	76123	2.62732682632056e-05
LOC107985161	3	73336	4.09076033598778e-05
LOC107985162	2	76131	2.62705074148507e-05
LOC107985163	1	75976	1.3162051174055e-05
LOC107985165	3	76098	3.94228494835607e-05
LOC107985166	2	76093	2.62836266148003e-05
LOC107985168	1	76071	1.31456139659003e-05
LOC107985171	2	75305	2.65586614434632e-05
LOC107985172	3	76103	3.94202593853068e-05
LOC107985173	4	76081	5.25755444854826e-05
LOC107985174	602	76135	0.0079070072896828
LOC107985177	4	76165	5.2517560559312e-05
LOC107985178	106	76097	0.00139295898655663
LOC107985179	2	76088	2.62853538008622e-05
LOC107985180	6	76177	7.87639313703611e-05
LOC107985181	1	75947	1.31670770405678e-05
LOC107985183	3	76113	3.94150802096882e-05
LOC107985184	5	76116	6.56892112039519e-05
LOC107985186	1	76045	1.3150108488395e-05
LOC107985188	603	75046	0.00803507182261546
LOC107985192	1	76090	1.31423314495992e-05
LOC107985203	1	76001	1.31577216089262e-05
LOC107985204	2	76096	2.6282590412111e-05
LOC107985206	2	76116	2.62756844815807e-05
LOC107985207	214	76126	0.00281112891784673
LOC107985208	2	76060	2.62950302392848e-05
LOC107985211	8	76169	0.000105029605219971
LOC107985212	4	76084	5.25734714263183e-05
LOC107985213	2	75999	2.63161357386281e-05
LOC107985215	35	76154	0.000459595031121149
LOC107985216	3	698742	4.29343019311849e-06
LOC107985217	1	76112	1.31385326886693e-05
LOC107985219	7	76057	9.20362359809091e-05
LOC107985220	6	76077	7.88674632280453e-05
LOC107985221	1	75800	1.31926121372032e-05
LOC107985224	7	76074	9.20156689539133e-05
LOC107985225	2	75359	2.65396303029499e-05
LOC107985230	1	76078	1.31444044270354e-05
LOC107985232	1	76074	1.31450955648448e-05
LOC107985233	2	76091	2.62843174619863e-05
LOC107985235	1	76076	1.31447499868552e-05
LOC107985236	3	76043	3.94513630445932e-05
LOC107985238	4	76112	5.25541307546773e-05
LOC107985239	1	76155	1.31311141750378e-05
LOC107985242	23	76074	0.000302337197991429
LOC107985243	2	76076	2.62894999737105e-05
LOC107985245	3	76114	3.94145623669759e-05
LOC107985246	1	76124	1.31364615627135e-05
LOC107985251	5	308944	1.61841628256254e-05
LOC107985253	9	76034	0.000118368098482258
LOC107985255	1	76086	1.31430223694241e-05
LOC107985256	2	76105	2.62794822941988e-05
LOC107985259	8	76089	0.000105140033381961
LOC107985260	1	76090	1.31423314495992e-05
LOC107985261	59	76094	0.000775356795542355
LOC107985262	2	76109	2.62781011444113e-05
LOC107985269	16	76108	0.000210227571345982
LOC107985271	2	76054	2.62971046887738e-05
LOC107985272	17	76138	0.000223278783261972
LOC107985278	8	76088	0.000105141415203449
LOC107985279	2	75400	2.6525198938992e-05
LOC107985281	3	76102	3.94207773777299e-05
LOC107985282	2	75976	2.63241023481099e-05
LOC107985284	26	431025	6.03213270691955e-05
LOC107985285	11	76089	0.000144567545900196
LOC107985287	2	76079	2.62884633078773e-05
LOC107985288	3	76016	3.94653757103768e-05
LOC107985289	3	76101	3.94212953837663e-05
LOC107985290	6	730935	8.20866424511071e-06
LOC107985291	117	600755	0.000194754933375502
LOC107985293	17	76122	0.000223325713985444
LOC107985296	3	76103	3.94202593853068e-05
LOC107985297	10	76103	0.000131400864617689
LOC107985299	1	76094	1.31416406024128e-05
LOC107985301	199	699711	0.000284403132150273
LOC107985302	17	416555	4.08109373312048e-05
LOC107985308	10	76085	0.000131431951107314
LOC107985314	17	294500	5.77249575551783e-05
LOC107985317	42	730590	5.74877838459327e-05
LOC107985318	2	76023	2.63078278941899e-05
LOC107985320	537	76159	0.00705103796005725
LOC107985321	3	76028	3.94591466301889e-05
LOC107985323	10	76062	0.000131471694144251
LOC107985324	2	60856	3.28644669383463e-05
LOC107985329	5	76133	6.56745432335518e-05
LOC107985334	10	730755	1.36844770134997e-05
LOC107985335	15	76171	0.000196925339039792
LOC107985336	3	76108	3.94176696273716e-05
